案件編號,發生時間,災情類別,相近地點,災情描述,權責單位,通報來源,lat,log
42020023505231,2020-04-22 10:05,"[積淹水災情]
道路積淹水",屏東縣佳冬鄉佳冬村佳昌路2號[屏東縣佳冬鄉佳冬村10鄰文化三路52號],水已退,屏東縣佳冬鄉公所(已處理),災情查報,22.419389,120.552831
42020023505231,2020-04-22 10:05,"[積淹水災情]
道路積淹水",屏東縣佳冬鄉佳冬村佳昌路2號[屏東縣佳冬鄉佳冬村10鄰文化三路52號],水已退,屏東縣佳冬鄉公所(已處理),災情查報,22.419389,120.552831
12020023505206,2020-04-22 10:07,"[--]
--",屏東縣竹田鄉,招牌搖搖欲墜,,網路災情通報,22.597981,120.533337
12020023505206,2020-04-22 10:07,"[--]
--",屏東縣竹田鄉,招牌搖搖欲墜,,網路災情通報,22.597981,120.533337
42020023505416,2020-04-22 10:09,"[道路、隧道災情]
道路落石",屏東縣佳冬鄉中山路30號[屏東縣佳冬鄉玉光村2鄰中山路123號],已清除,屏東縣佳冬鄉公所(已處理),災情查報,22.432092,120.562553
42020023505416,2020-04-22 10:09,"[道路、隧道災情]
道路落石",屏東縣佳冬鄉中山路30號[屏東縣佳冬鄉玉光村2鄰中山路123號],已清除,屏東縣佳冬鄉公所(已處理),災情查報,22.432092,120.562553
42020023505900,2020-04-22 10:20,"[土石災情]
土石崩落",屏東縣來義鄉來義村20號,土石崩落影響交通車輛無法通行 ,屏東縣來義鄉公所(已處理),災情查報,22.5262407,120.63163803
42020023505900,2020-04-22 10:20,"[土石災情]
土石崩落",屏東縣來義鄉來義村20號,土石崩落影響交通車輛無法通行 ,屏東縣來義鄉公所(已處理),災情查報,22.5262407,120.63163803
12020023511767,2020-04-22 10:22,"[土石災情]
土石崩落",屏東縣春日鄉[屏東縣春日鄉士文村5鄰士文路74之2號],土石崩塌,,網路災情通報,22.36918,120.66418
12020023511767,2020-04-22 10:22,"[土石災情]
土石崩落",屏東縣春日鄉[屏東縣春日鄉士文村5鄰士文路74之2號],土石崩塌,,網路災情通報,22.36918,120.66418
12020023506155,2020-04-22 10:27,"[--]
--",屏東縣里港鄉玉田村八德路487之3號,路樹倒塌造成機車騎士跌傷,,網路災情通報,22.774713,120.483631
12020023506155,2020-04-22 10:27,"[--]
--",屏東縣里港鄉玉田村八德路487之3號,路樹倒塌造成機車騎士跌傷,,網路災情通報,22.774713,120.483631
42020023506901,2020-04-22 10:51,"[積淹水災情]
道路積淹水",屏東縣里港鄉玉田村八德路487之3號,該路段也淹水造成房屋進水,屏東縣里港鄉公所(已處理),災情查報,22.774713,120.483631
42020023506901,2020-04-22 10:51,"[積淹水災情]
道路積淹水",屏東縣里港鄉玉田村八德路487之3號,該路段也淹水造成房屋進水,屏東縣里港鄉公所(已處理),災情查報,22.774713,120.483631
42020023506940,2020-04-22 10:52,"[積淹水災情]
道路積淹水",屏東縣鹽埔鄉,道路淹水，雙向不通,屏東縣政府水利處(待處理),災情查報,22.740493,120.532299
42020023506940,2020-04-22 10:52,"[積淹水災情]
道路積淹水",屏東縣鹽埔鄉,道路淹水，雙向不通,屏東縣政府水利處(待處理),災情查報,22.740493,120.532299
42020023507493,2020-04-22 11:14,"[道路、隧道災情]
土石流阻斷",屏東縣來義鄉古樓村育英路[屏東縣來義鄉古樓村1鄰育英路6號],test,屏東縣來義鄉公所(已處理),災情查報,22.527835,120.626524
42020023507493,2020-04-22 11:14,"[道路、隧道災情]
土石流阻斷",屏東縣來義鄉古樓村育英路[屏東縣來義鄉古樓村1鄰育英路6號],test,屏東縣來義鄉公所(已處理),災情查報,22.527835,120.626524
42020023511302,2020-04-22 11:20,"[廣告招牌災情]
廣告招牌欲墜",屏東縣屏東市[屏東縣屏東市崇禮里3鄰民族路104號],廣告招牌搖晃,"屏東縣屏東市衛生所(待處理)
屏東縣屏東市戶政事務所(待處理)
屏東縣屏東市公所清潔隊(待處理)
屏東縣屏東市公所(已處理)",災情查報,22.670606,120.485264
42020023507588,2020-04-22 11:20,"[橋梁災情]
橋墩基礎沖刷",屏東縣來義鄉古樓村育英路[屏東縣來義鄉古樓村1鄰育英路6號],test,屏東縣來義鄉公所(已處理),災情查報,22.527835,120.626524
42020023511302,2020-04-22 11:20,"[廣告招牌災情]
廣告招牌欲墜",屏東縣屏東市[屏東縣屏東市崇禮里3鄰民族路104號],廣告招牌搖晃,"屏東縣屏東市衛生所(待處理)
屏東縣屏東市戶政事務所(待處理)
屏東縣屏東市公所清潔隊(待處理)
屏東縣屏東市公所(已處理)",災情查報,22.670606,120.485264
42020023507588,2020-04-22 11:20,"[橋梁災情]
橋墩基礎沖刷",屏東縣來義鄉古樓村育英路[屏東縣來義鄉古樓村1鄰育英路6號],test,屏東縣來義鄉公所(已處理),災情查報,22.527835,120.626524
42020023508155,2020-04-22 11:48,"[橋梁災情]
河川水位達警戒水位及封閉橋梁",屏東縣佳冬鄉,林邊大橋斷裂 車輛掉落河谷,屏東縣佳冬鄉公所(已處理),災情查報,22.406001,120.557998
42020023508155,2020-04-22 11:48,"[橋梁災情]
河川水位達警戒水位及封閉橋梁",屏東縣佳冬鄉,林邊大橋斷裂 車輛掉落河谷,屏東縣佳冬鄉公所(已處理),災情查報,22.406001,120.557998
42020023511397,2020-04-22 13:30,"[橋梁災情]
河川水位達警戒水位及封閉橋梁",屏東縣屏東市[屏東縣屏東市橋南里18鄰民生路67之8號]殺蛇溪,達警戒水位須立即封橋,屏東縣屏東市公所(已處理),災情查報,22.66517,120.501562
42020023511391,2020-04-22 13:30,"[橋梁災情]
河川水位達警戒水位及封閉橋梁",屏東縣屏東市[屏東縣屏東市橋南里18鄰民生路67之8號]殺蛇溪,達警戒水位須立即封橋,屏東縣屏東市公所(已處理),災情查報,22.66517,120.501562
42020023511394,2020-04-22 13:30,"[橋梁災情]
河川水位達警戒水位及封閉橋梁",屏東縣屏東市[屏東縣屏東市橋南里18鄰民生路67之8號]殺蛇溪,達警戒水位須立即封橋,屏東縣屏東市公所(已處理),災情查報,22.66517,120.501562
42020023511397,2020-04-22 13:30,"[橋梁災情]
河川水位達警戒水位及封閉橋梁",屏東縣屏東市[屏東縣屏東市橋南里18鄰民生路67之8號]殺蛇溪,達警戒水位須立即封橋,屏東縣屏東市公所(已處理),災情查報,22.66517,120.501562
42020023511391,2020-04-22 13:30,"[橋梁災情]
河川水位達警戒水位及封閉橋梁",屏東縣屏東市[屏東縣屏東市橋南里18鄰民生路67之8號]殺蛇溪,達警戒水位須立即封橋,屏東縣屏東市公所(已處理),災情查報,22.66517,120.501562
42020023511394,2020-04-22 13:30,"[橋梁災情]
河川水位達警戒水位及封閉橋梁",屏東縣屏東市[屏東縣屏東市橋南里18鄰民生路67之8號]殺蛇溪,達警戒水位須立即封橋,屏東縣屏東市公所(已處理),災情查報,22.66517,120.501562
42020023511428,2020-04-22 13:36,"[橋梁災情]
河川水位達警戒水位及封閉橋梁",屏東縣屏東市[屏東縣屏東市橋南里18鄰民生路67之8號]先農橋,達河川警戒水位須立即封橋,屏東縣屏東市公所(已處理),災情查報,22.66517,120.501562
42020023511428,2020-04-22 13:36,"[橋梁災情]
河川水位達警戒水位及封閉橋梁",屏東縣屏東市[屏東縣屏東市橋南里18鄰民生路67之8號]先農橋,達河川警戒水位須立即封橋,屏東縣屏東市公所(已處理),災情查報,22.66517,120.501562
42020023509111,2020-04-22 13:57,"[路樹災情]
路樹傾斜",屏東縣里港鄉玉田村八德路487之3號,因路樹傾倒造成一名機車騎士跌傷,,災情查報,22.774713,120.483631
42020023509111,2020-04-22 13:57,"[路樹災情]
路樹傾斜",屏東縣里港鄉玉田村八德路487之3號,因路樹傾倒造成一名機車騎士跌傷,,災情查報,22.774713,120.483631
42020023509538,2020-04-22 14:31,"[土石災情]
土石流",屏東縣九如鄉,請填下方傷亡清冊,屏東縣九如鄉公所(已處理),災情查報,22.753076,120.4925
42020023509538,2020-04-22 14:31,"[土石災情]
土石流",屏東縣九如鄉,請填下方傷亡清冊,屏東縣九如鄉公所(已處理),災情查報,22.753076,120.4925
12020023509714,2020-04-22 14:42,"[--]
--",屏東縣春日鄉[屏東縣春日鄉春日村7鄰春日路180之1號],路樹倒塌,,網路災情通報,22.369989,120.625253
12020023509714,2020-04-22 14:42,"[--]
--",屏東縣春日鄉[屏東縣春日鄉春日村7鄰春日路180之1號],路樹倒塌,,網路災情通報,22.369989,120.625253
42020023509812,2020-04-22 14:46,"[廣告招牌災情]
廣告招牌掉落",屏東縣九如屏東縣九如鄉九如路二段177號鄉,造成車道堵塞，2名民眾受傷,屏東縣九如鄉公所(已處理),災情查報,22.20177208,120.70544461
42020023509812,2020-04-22 14:46,"[廣告招牌災情]
廣告招牌掉落",屏東縣九如屏東縣九如鄉九如路二段177號鄉,造成車道堵塞，2名民眾受傷,屏東縣九如鄉公所(已處理),災情查報,22.20177208,120.70544461
42020023509992,2020-04-22 15:01,"[路樹災情]
路樹傾斜",屏東縣新埤鄉新華80號,豪大風雨導致路樹傾斜,屏東縣新埤鄉公所(已處理),災情查報,22.47021163,120.54979011
42020023509994,2020-04-22 15:01,"[路樹災情]
路樹傾斜",屏東縣新埤鄉新華80號,豪大風雨導致路樹傾斜,屏東縣新埤鄉公所(已處理),災情查報,22.47021163,120.54979011
42020023509992,2020-04-22 15:01,"[路樹災情]
路樹傾斜",屏東縣新埤鄉新華80號,豪大風雨導致路樹傾斜,屏東縣新埤鄉公所(已處理),災情查報,22.47021163,120.54979011
42020023509994,2020-04-22 15:01,"[路樹災情]
路樹傾斜",屏東縣新埤鄉新華80號,豪大風雨導致路樹傾斜,屏東縣新埤鄉公所(已處理),災情查報,22.47021163,120.54979011
42020023510114,2020-04-22 15:16,"[廣告招牌災情]
廣告招牌掉落",屏東縣新埤鄉新民路38號[屏東縣新埤鄉新埤村12鄰新民路38號],豪大風雨導致廣告招牌掉落,屏東縣新埤鄉公所(已處理),災情查報,22.468183,120.550519
42020023510114,2020-04-22 15:16,"[廣告招牌災情]
廣告招牌掉落",屏東縣新埤鄉新民路38號[屏東縣新埤鄉新埤村12鄰新民路38號],豪大風雨導致廣告招牌掉落,屏東縣新埤鄉公所(已處理),災情查報,22.468183,120.550519
42020023510185,2020-04-22 15:38,"[積淹水災情]
道路積淹水",屏東縣新埤鄉建功村[屏東縣新埤鄉建功村7鄰建功路77號],豪大雨導致道路積淹水＿,屏東縣新埤鄉公所(已處理),災情查報,22.478366,120.56253
42020023510185,2020-04-22 15:38,"[積淹水災情]
道路積淹水",屏東縣新埤鄉建功村[屏東縣新埤鄉建功村7鄰建功路77號],豪大雨導致道路積淹水＿,屏東縣新埤鄉公所(已處理),災情查報,22.478366,120.56253
42020023510248,2020-04-22 15:53,"[積淹水災情]
道路積淹水",屏東縣佳冬鄉佳冬村佳昌路2號,雨大造成淹水,屏東縣佳冬鄉公所(已處理),災情查報,22.419188,120.552373
42020023510248,2020-04-22 15:53,"[積淹水災情]
道路積淹水",屏東縣佳冬鄉佳冬村佳昌路2號,雨大造成淹水,屏東縣佳冬鄉公所(已處理),災情查報,22.419188,120.552373
42020023510261,2020-04-22 15:58,"[道路、隧道災情]
道路落石",屏東縣佳冬鄉中正路30號[屏東縣佳冬鄉豐隆村5鄰大豐路1230巷67號],風雨大造成土石坍塌,屏東縣佳冬鄉公所(已處理),災情查報,22.454445,120.554371
42020023510261,2020-04-22 15:58,"[道路、隧道災情]
道路落石",屏東縣佳冬鄉中正路30號[屏東縣佳冬鄉豐隆村5鄰大豐路1230巷67號],風雨大造成土石坍塌,屏東縣佳冬鄉公所(已處理),災情查報,22.454445,120.554371
12020023510283,2020-04-22 16:11,"[--]
--",屏東縣新埤鄉,豪大雨導致路樹傾斜,,網路災情通報,22.478827,120.561789
12020023510283,2020-04-22 16:11,"[--]
--",屏東縣新埤鄉,豪大雨導致路樹傾斜,,網路災情通報,22.478827,120.561789
42020023510611,2020-04-22 17:16,"[積淹水災情]
道路積淹水",屏東縣來義鄉古樓村1鄰[屏東縣來義鄉古樓村1鄰育英路6號],火災演練,,災情查報,22.527835,120.626524
42020023510611,2020-04-22 17:16,"[積淹水災情]
道路積淹水",屏東縣來義鄉古樓村1鄰[屏東縣來義鄉古樓村1鄰育英路6號],火災演練,,災情查報,22.527835,120.626524
42020023510736,2020-04-22 17:25,"[積淹水災情]
道路積淹水",屏東縣來義鄉古樓村1號[屏東縣來義鄉古樓村1鄰育英路6號],test,,災情查報,22.527835,120.626524
42020023510736,2020-04-22 17:25,"[積淹水災情]
道路積淹水",屏東縣來義鄉古樓村1號[屏東縣來義鄉古樓村1鄰育英路6號],test,,災情查報,22.527835,120.626524
12020023511188,2020-04-23 08:26,"[--]
--",屏東縣佳冬鄉[屏東縣佳冬鄉石光村2鄰大安街97號],佳昌路淹水,,網路災情通報,22.432783,120.560033
42020023511269,2020-04-23 09:00,"[路樹災情]
路樹傾斜",屏東縣竹田鄉,風災引起==========路樹倒塌橫躺馬路中央，造成交通障礙行車不便。,屏東縣竹田鄉公所(已處理),災情查報,22.597981,120.533337
42020023511247,2020-04-23 09:02,"[積淹水災情]
道路積淹水",屏東縣枋寮鄉[屏東縣枋寮鄉東海村18鄰南山路589之1號],豪雨及強風導致道路積淹水約150平方公尺，使得車輛無法通行，約10人受困車內。-已排除,"屏東縣政府水利處(待處理)
屏東縣枋寮鄉公所(已處理)",災情查報,22.399451,120.576083
42020023511226,2020-04-23 09:02,"[建物毀損]
建物輕微受損",屏東縣枋寮鄉[屏東縣枋寮鄉枋寮村8鄰德興路46號],因風災吹起雜物撞擊建築物導致外牆輕微剝落、部分窗戶破裂。目前已圍起封鎖線警戒，並豎立告示牌,"屏東縣政府城鄉發展處(已處理)
屏東縣枋寮鄉公所(已處理)",災情查報,22.366007,120.593255
42020023511218,2020-04-23 09:02,"[積淹水災情]
道路積淹水",屏東縣高樹鄉新豐村維興路10號,新豐村維興路10號前淹水約50公分,"屏東縣政府水利處(待處理)
屏東縣高樹鄉公所(已處理)",災情查報,22.865272,120.626727
42020023511224,2020-04-23 09:03,"[積淹水災情]
道路積淹水",屏東縣萬巒鄉,豪大雨導致道路積淹水200平方公尺，使得車輛破損造成無法通行，15人受困於車內。,屏東縣萬巒鄉公所(已處理),災情查報,22.566151,120.554482
42020023511265,2020-04-23 09:05,"[積淹水災情]
道路積淹水",屏東縣竹田鄉,道路淹至30公分==========接獲民眾報案，自強路路面積水。,屏東縣竹田鄉公所(已處理),災情查報,22.597981,120.533337
42020023511232,2020-04-23 09:05,"[積淹水災情]
道路積淹水",屏東縣鹽埔鄉鹽北村勝利路[屏東縣鹽埔鄉鹽北村1鄰勝利路151號之12],因颱風強降雨導致道路雙向積淹水，有路過民眾車輛拋錨受困，消防人員及救護人員已到場協助受困民眾脫困。,"屏東縣政府水利處(待處理)
屏東縣鹽埔鄉公所(已處理)",災情查報,22.758534,120.57718
42020023511238,2020-04-23 09:06,"[積淹水災情]
道路積淹水",屏東縣屏東市廣興公園[屏東縣屏東市廣興里13鄰廣興175號],水淹過小腿肚,屏東縣屏東市公所清潔隊(待處理),災情查報,22.692777,120.481665
42020023511243,2020-04-23 09:06,"[橋梁災情]
橋梁斷裂",屏東縣佳冬鄉佳和路12號,河水沖刷，橋樑斷裂，落水民眾已不見蹤影。,"交通部公路總局第三區養護工程處(待處理)
屏東縣政府警察局(待處理)
屏東縣政府工務處(待處理)
屏東縣佳冬鄉公所(已處理)",災情查報,22.408807,120.564516
42020023511262,2020-04-23 09:07,"[橋梁災情]
橋墩基礎沖刷",屏東縣竹田鄉,橋墩沖沙嚴重==========橋梁已斷裂,屏東縣竹田鄉公所(已處理),災情查報,22.597981,120.533337
42020023511249,2020-04-23 09:08,"[路樹災情]
路樹倒塌",屏東縣九如鄉九如路二段412號,路樹倒榻，嚴重影響交通，造成交通中斷,屏東縣九如鄉公所(已處理),災情查報,22.740004,120.490517
42020023511240,2020-04-23 09:09,"[路樹災情]
路樹倒塌",屏東縣萬巒鄉[屏東縣萬巒鄉萬巒村18鄰中正路173之9號],路樹倒塌,屏東縣萬巒鄉公所(已處理),災情查報,22.571481,120.555664
42020023511251,2020-04-23 09:10,"[廣告招牌災情]
廣告招牌掉落",屏東縣鹽埔鄉[屏東縣鹽埔鄉高朗村17鄰民治路43之15號],店家招牌掉落，橫放路面造成交通阻礙，且掉落之碎片導致行經民眾受傷，救護人力及吊車已到場。,"屏東縣政府城鄉發展處(已處理)
屏東縣鹽埔鄉公所(已處理)",災情查報,22.735511,120.583607
42020023511275,2020-04-23 09:11,"[道路、隧道災情]
邊坡坍方",屏東縣霧臺鄉,已通知公路局派員處理,"交通部公路總局第三區養護工程處(待處理)
屏東縣政府警察局(待處理)
屏東縣政府工務處(待處理)
屏東縣霧臺鄉公所(已處理)",災情查報,22.74896459,120.72862195
42020023511257,2020-04-23 09:12,"[廣告招牌災情]
廣告招牌掉落",900屏東縣屏東市建國路176號,路旁招牌掉落，影響交通。,屏東縣屏東市公所(已處理),災情查報,23.975744,120.979772
